complaint_id,precinct,borough,offense_level,offense_type,occurred_at,hour,is_night,population,source
MOCK-001189,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2025-07-04T10:42:40,10,0,50000,MOCK_NYPD_V1
MOCK-001190,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-07-04T21:05:41,21,1,50000,MOCK_NYPD_V1
MOCK-001191,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-07-05T16:30:41,16,0,50000,MOCK_NYPD_V1
MOCK-001192,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-07-11T07:37:34,7,0,50000,MOCK_NYPD_V1
MOCK-001193,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-07-13T13:54:56,13,0,50000,MOCK_NYPD_V1
MOCK-001194,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2025-07-19T18:30:47,18,0,50000,MOCK_NYPD_V1
MOCK-001195,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-07-26T20:09:26,20,1,50000,MOCK_NYPD_V1
MOCK-001196,109,QUEENS,FELONY,GRAND LARCENY,2025-07-31T14:14:01,14,0,50000,MOCK_NYPD_V1
MOCK-001197,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2025-08-04T04:00:34,4,1,50000,MOCK_NYPD_V1
MOCK-001198,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-07T01:21:59,1,1,50000,MOCK_NYPD_V1
MOCK-001199,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-08-09T01:33:20,1,1,50000,MOCK_NYPD_V1
MOCK-001200,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-10T22:10:17,22,1,50000,MOCK_NYPD_V1
MOCK-001201,109,QUEENS,FELONY,ROBBERY,2025-08-12T21:52:06,21,1,50000,MOCK_NYPD_V1
MOCK-001202,109,QUEENS,FELONY,ROBBERY,2025-08-19T20:37:20,20,1,50000,MOCK_NYPD_V1
MOCK-001203,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2025-08-22T01:47:45,1,1,50000,MOCK_NYPD_V1
MOCK-001204,109,QUEENS,FELONY,BURGLARY,2025-08-22T12:34:16,12,0,50000,MOCK_NYPD_V1
MOCK-001205,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2025-08-22T23:50:45,23,1,50000,MOCK_NYPD_V1
MOCK-001206,109,QUEENS,FELONY,ROBBERY,2025-08-24T09:56:30,9,0,50000,MOCK_NYPD_V1
MOCK-001207,109,QUEENS,FELONY,BURGLARY,2025-08-26T06:45:41,6,0,50000,MOCK_NYPD_V1
MOCK-001208,109,QUEENS,FELONY,ROBBERY,2025-08-31T18:25:52,18,0,50000,MOCK_NYPD_V1
MOCK-001209,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2025-09-06T02:25:31,2,1,50000,MOCK_NYPD_V1
MOCK-001210,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2025-09-13T06:44:55,6,0,50000,MOCK_NYPD_V1
MOCK-001211,109,QUEENS,FELONY,GRAND LARCENY,2025-09-13T23:37:46,23,1,50000,MOCK_NYPD_V1
MOCK-001212,109,QUEENS,FELONY,ROBBERY,2025-09-14T06:33:57,6,0,50000,MOCK_NYPD_V1
MOCK-001213,109,QUEENS,FELONY,GRAND LARCENY,2025-09-15T09:47:52,9,0,50000,MOCK_NYPD_V1
MOCK-001214,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2025-09-17T22:52:03,22,1,50000,MOCK_NYPD_V1
MOCK-001215,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2025-09-26T19:49:50,19,0,50000,MOCK_NYPD_V1
MOCK-001216,109,QUEENS,FELONY,GRAND LARCENY,2025-09-27T05:24:48,5,1,50000,MOCK_NYPD_V1
MOCK-001217,109,QUEENS,FELONY,BURGLARY,2025-09-29T15:03:19,15,0,50000,MOCK_NYPD_V1
MOCK-001218,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2025-10-03T02:14:11,2,1,50000,MOCK_NYPD_V1
MOCK-001219,109,QUEENS,FELONY,BURGLARY,2025-10-04T16:21:53,16,0,50000,MOCK_NYPD_V1
MOCK-001220,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-10-07T15:39:53,15,0,50000,MOCK_NYPD_V1
MOCK-001221,109,QUEENS,FELONY,GRAND LARCENY,2025-10-09T11:18:22,11,0,50000,MOCK_NYPD_V1
MOCK-001222,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-10-13T18:39:00,18,0,50000,MOCK_NYPD_V1
MOCK-001223,109,QUEENS,FELONY,GRAND LARCENY,2025-10-19T08:07:52,8,0,50000,MOCK_NYPD_V1
MOCK-001224,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-11-16T17:23:02,17,0,50000,MOCK_NYPD_V1
MOCK-001225,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-11-20T14:23:30,14,0,50000,MOCK_NYPD_V1
MOCK-001226,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-11-27T19:02:53,19,0,50000,MOCK_NYPD_V1
MOCK-001227,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-11-28T13:26:27,13,0,50000,MOCK_NYPD_V1
MOCK-001228,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2025-12-02T10:02:33,10,0,50000,MOCK_NYPD_V1
MOCK-001229,109,QUEENS,FELONY,ROBBERY,2025-12-09T02:45:29,2,1,50000,MOCK_NYPD_V1
MOCK-001230,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-11T10:33:02,10,0,50000,MOCK_NYPD_V1
MOCK-001231,109,QUEENS,FELONY,ROBBERY,2025-12-16T15:02:53,15,0,50000,MOCK_NYPD_V1
MOCK-001232,109,QUEENS,FELONY,BURGLARY,2025-12-19T22:44:26,22,1,50000,MOCK_NYPD_V1
MOCK-001233,109,QUEENS,FELONY,GRAND LARCENY,2025-12-24T05:06:18,5,1,50000,MOCK_NYPD_V1
MOCK-001234,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2026-01-16T20:29:38,20,1,50000,MOCK_NYPD_V1
MOCK-001235,109,QUEENS,FELONY,FELONY ASSAULT,2026-01-18T18:43:01,18,0,50000,MOCK_NYPD_V1
MOCK-001236,109,QUEENS,FELONY,BURGLARY,2026-01-18T21:23:41,21,1,50000,MOCK_NYPD_V1
MOCK-001237,109,QUEENS,FELONY,BURGLARY,2026-01-25T04:33:55,4,1,50000,MOCK_NYPD_V1
MOCK-001238,109,QUEENS,FELONY,FELONY ASSAULT,2026-01-25T23:59:03,23,1,50000,MOCK_NYPD_V1
MOCK-001239,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-01-30T17:37:52,17,0,50000,MOCK_NYPD_V1
MOCK-001240,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-02-11T18:46:36,18,0,50000,MOCK_NYPD_V1
MOCK-001241,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2026-02-12T03:13:52,3,1,50000,MOCK_NYPD_V1
MOCK-001242,109,QUEENS,FELONY,FELONY ASSAULT,2026-02-21T15:27:20,15,0,50000,MOCK_NYPD_V1
MOCK-001243,109,QUEENS,FELONY,BURGLARY,2026-03-03T06:27:25,6,0,50000,MOCK_NYPD_V1
MOCK-001244,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-05T03:52:54,3,1,50000,MOCK_NYPD_V1
MOCK-001245,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2026-03-05T05:52:24,5,1,50000,MOCK_NYPD_V1
MOCK-001246,109,QUEENS,FELONY,ROBBERY,2026-03-06T01:56:28,1,1,50000,MOCK_NYPD_V1
MOCK-001247,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2026-03-09T16:19:25,16,0,50000,MOCK_NYPD_V1
MOCK-001248,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-03-18T02:29:11,2,1,50000,MOCK_NYPD_V1
MOCK-001249,109,QUEENS,FELONY,FELONY ASSAULT,2026-03-21T19:27:10,19,0,50000,MOCK_NYPD_V1
MOCK-001250,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-03-31T18:22:09,18,0,50000,MOCK_NYPD_V1
MOCK-001251,109,QUEENS,FELONY,FELONY ASSAULT,2026-04-01T12:21:18,12,0,50000,MOCK_NYPD_V1
MOCK-001252,109,QUEENS,FELONY,FELONY ASSAULT,2026-04-03T19:19:29,19,0,50000,MOCK_NYPD_V1
MOCK-001253,109,QUEENS,FELONY,FELONY ASSAULT,2026-04-09T08:51:35,8,0,50000,MOCK_NYPD_V1
MOCK-001254,109,QUEENS,FELONY,BURGLARY,2026-04-12T03:54:25,3,1,50000,MOCK_NYPD_V1
MOCK-001255,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2026-04-13T07:35:30,7,0,50000,MOCK_NYPD_V1
MOCK-001256,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-15T11:30:11,11,0,50000,MOCK_NYPD_V1
MOCK-001257,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-04-17T02:47:15,2,1,50000,MOCK_NYPD_V1
MOCK-001258,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2026-04-20T16:47:11,16,0,50000,MOCK_NYPD_V1
MOCK-001259,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-25T08:47:54,8,0,50000,MOCK_NYPD_V1
MOCK-001260,109,QUEENS,FELONY,ROBBERY,2026-04-28T01:54:15,1,1,50000,MOCK_NYPD_V1
MOCK-001261,109,QUEENS,FELONY,GRAND LARCENY,2026-04-28T07:24:10,7,0,50000,MOCK_NYPD_V1
MOCK-001262,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-05-01T17:31:38,17,0,50000,MOCK_NYPD_V1
MOCK-001263,109,QUEENS,FELONY,BURGLARY,2026-05-06T10:19:30,10,0,50000,MOCK_NYPD_V1
MOCK-001264,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-05-07T09:33:09,9,0,50000,MOCK_NYPD_V1
MOCK-001265,109,QUEENS,MISDEMEANOR,HARRASSMENT 2,2026-05-09T13:27:06,13,0,50000,MOCK_NYPD_V1
MOCK-001266,109,QUEENS,FELONY,BURGLARY,2026-05-11T15:36:15,15,0,50000,MOCK_NYPD_V1
MOCK-001267,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-11T19:52:33,19,0,50000,MOCK_NYPD_V1
MOCK-001268,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-14T03:17:59,3,1,50000,MOCK_NYPD_V1
MOCK-001269,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-05-14T05:48:10,5,1,50000,MOCK_NYPD_V1
MOCK-001270,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-05-21T08:19:27,8,0,50000,MOCK_NYPD_V1
MOCK-001271,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-22T23:26:54,23,1,50000,MOCK_NYPD_V1
MOCK-001272,109,QUEENS,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-24T11:58:06,11,0,50000,MOCK_NYPD_V1
MOCK-001273,109,QUEENS,FELONY,ROBBERY,2026-05-26T02:53:08,2,1,50000,MOCK_NYPD_V1
MOCK-001274,109,QUEENS,FELONY,BURGLARY,2026-06-01T14:41:02,14,0,50000,MOCK_NYPD_V1
MOCK-001275,109,QUEENS,FELONY,BURGLARY,2026-06-09T05:31:04,5,1,50000,MOCK_NYPD_V1
MOCK-001276,109,QUEENS,FELONY,FELONY ASSAULT,2026-06-12T10:48:56,10,0,50000,MOCK_NYPD_V1
MOCK-001277,109,QUEENS,FELONY,ROBBERY,2026-06-13T11:48:42,11,0,50000,MOCK_NYPD_V1
MOCK-001278,109,QUEENS,FELONY,ROBBERY,2026-06-14T09:11:33,9,0,50000,MOCK_NYPD_V1
MOCK-001279,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2026-06-19T02:17:31,2,1,50000,MOCK_NYPD_V1
MOCK-001280,109,QUEENS,FELONY,BURGLARY,2026-06-19T11:57:03,11,0,50000,MOCK_NYPD_V1
